0.808467741935484	45.9463899136
0.8185483870967742	45.6004798412
0.7903225806451614	46.4208619595
0.8145161290322581	45.952188015
0.8024193548387095	45.6925749779
0.8125	46.6130399704
0.8044354838709676	46.3548979759
0.8004032258064516	46.5541100502
0.8064516129032258	46.7204010487
0.8125	46.4873580933
0.8024193548387095	46.5615799427
0.7943548387096773	46.3070809841
0.7963709677419355	46.6566438675
0.8044354838709676	46.8341448307
0.7963709677419355	46.1488938332
0.8145161290322581	47.2475819588
0.8165322580645161	46.1097199917
0.8125	45.5091459751
0.8104838709677419	45.8332669735
0.8064516129032258	46.2922317982
0.8024193548387095	47.1634640694
0.8064516129032258	46.1444571018
0.8044354838709676	47.4378118515
0.7943548387096773	45.8697781563
0.8024193548387095	46.9028460979
0.8044354838709676	47.2576768398
0.8145161290322581	46.7940840721
0.8004032258064516	46.2740061283
0.8104838709677419	46.4719040394
0.8104838709677419	46.1430909634
0.8125	45.8893089294
0.8044354838709676	46.548404932
0.7943548387096773	46.5558638573
0.8145161290322581	45.5769541264
0.7963709677419355	46.1653959751
0.8064516129032258	46.7799580097
0.7862903225806451	46.0699310303
0.8064516129032258	45.935063839
0.808467741935484	46.0462858677
0.8024193548387095	46.5505850315
0.8024193548387095	46.7675089836
0.7983870967741935	45.8641779423
0.8064516129032258	45.7510790825
0.8024193548387095	46.1506531239
0.8044354838709676	46.4546670914
0.7983870967741935	46.508699894
0.8104838709677419	46.0322899818
0.7963709677419355	45.6175279617
0.7963709677419355	45.6567399502
0.7963709677419355	46.2049498558
