0.854	27.550768137
0.852	28.1610479355
0.8759999999999999	28.3885350227
0.866	29.2274870872
0.83	28.6671369076
0.856	29.8573210239
0.864	29.4265270233
0.854	29.6041250229
0.8599999999999999	29.8681209087
0.854	29.5854148865
0.8619999999999999	30.3825628757
0.854	30.1359770298
0.8619999999999999	29.8376028538
0.866	29.7248680592
0.87	30.0681660175
0.866	30.6655108929
0.8599999999999999	29.9150440693
0.844	30.0563490391
0.854	30.0396139622
0.8459999999999999	30.1677880287
0.856	30.1582159996
0.8619999999999999	31.0956008434
0.856	30.6192491055
0.856	30.4138689041
0.8619999999999999	30.4081718922
0.858	30.0822517872
0.868	30.5300769806
0.854	30.21570611
0.858	30.2552559376
0.856	30.0264279842
0.85	30.1978027821
0.858	29.6713969707
0.864	30.2752220631
0.854	30.1311440468
0.85	29.790047884
0.85	29.8120188713
0.85	29.8735280037
0.854	30.4320478439
0.854	30.2175738811
0.8599999999999999	29.9542150497
0.856	30.6812639236
0.854	30.116699934
0.878	32.1468467712
0.856	32.2634108067
0.8599999999999999	30.8102340698
0.854	30.7465689182
0.844	30.5656089783
0.856	29.800262928
0.856	30.3364319801
0.8619999999999999	30.6133658886
0.856	27.6133549213
0.856	28.0930249691
0.8599999999999999	28.7646429539
0.864	28.605643034
0.8599999999999999	29.2977259159
0.866	29.3208050728
0.854	29.1538660526
0.838	29.8228988647
0.858	29.7944619656
0.858	29.5886719227
0.8599999999999999	29.8153529167
0.864	30.0606701374
0.844	29.4968929291
0.8599999999999999	29.4984660149
0.85	29.7793369293
0.844	30.4573271275
0.8599999999999999	30.1871688366
0.8459999999999999	30.3634939194
0.8619999999999999	29.8162460327
0.868	29.6009209156
0.854	30.5132069588
0.854	29.9488580227
0.864	29.269742012
0.856	29.616740942
0.864	30.2945659161
0.864	30.0798687935
0.864	29.9225070477
0.8599999999999999	30.0979990959
0.848	29.7230360508
0.85	29.9689350128
0.856	30.0222020149
0.8599999999999999	30.2033350468
0.852	29.9004230499
0.85	30.2494840622
0.852	29.8293271065
0.8599999999999999	29.8631079197
0.874	30.1335477829
0.87	30.6109349728
0.864	30.369977951
0.854	29.7655918598
0.864	29.7760770321
0.854	30.6799280643
0.844	30.6488258839
0.858	30.1537370682
0.868	30.5827269554
0.856	29.921216011
0.858	30.0339200497
0.854	30.8172910213
0.856	29.5255949497
0.854	30.4233279228
