0.8119999999999999	3.46995592117
0.8119999999999999	3.52523183823
0.8140000000000001	3.52457308769
0.822	3.48537015915
0.8119999999999999	3.55035185814
0.8140000000000001	3.56262612343
0.81	3.48181700706
0.826	3.49074292183
0.808	3.45002579689
0.8119999999999999	3.53911685944
0.824	3.41342902184
0.802	3.50585317612
0.824	3.50126600266
0.82	3.65442490578
0.8140000000000001	3.71503710747
0.806	3.74181485176
0.828	3.55923509598
0.81	3.47851490974
0.822	3.58196496964
0.838	3.60091114044
0.808	3.46206998825
0.798	3.54940104485
0.818	3.5831849575
0.8140000000000001	3.52061700821
0.804	3.62496995926
0.8119999999999999	3.57889795303
0.822	3.52917599678
0.816	3.42769789696
0.822	3.61819911003
0.82	3.49956917763
0.818	3.4719312191
0.818	3.58856701851
0.816	3.64937400818
0.806	3.64604091644
0.806	3.45378088951
0.82	3.5376598835
0.804	3.54427289963
0.8119999999999999	3.56298112869
0.816	3.63509702682
0.808	3.46903204918
0.81	3.63255000114
0.802	3.56980395317
0.822	3.59295797348
0.804	3.52240419388
0.818	3.61538386345
0.8119999999999999	3.57815790176
0.8000000000000002	3.52617788315
0.816	3.56340408325
0.8140000000000001	3.45672893524
0.806	3.53672814369
