0.8104838709677419	45.5971088409
0.8185483870967742	46.7503919601
0.808467741935484	45.9901089668
0.8044354838709676	45.5873639584
0.8024193548387095	46.0683209896
0.8064516129032258	47.3033308983
0.8044354838709676	46.2125380039
0.8104838709677419	45.8155169487
0.8004032258064516	46.858771801
0.8064516129032258	45.8161840439
0.7983870967741935	46.3458170891
0.8125	46.1727898121
0.7983870967741935	46.1722109318
0.7983870967741935	46.2244358063
0.8004032258064516	45.8215608597
0.808467741935484	45.8092749119
0.7862903225806451	45.8976349831
0.8104838709677419	46.4745459557
0.8104838709677419	45.6981220245
0.8104838709677419	46.7916340828
0.808467741935484	46.1952319145
0.8145161290322581	46.1169211864
0.808467741935484	46.0671000481
0.8104838709677419	45.5088961124
0.7963709677419355	46.6940879822
0.8044354838709676	45.5635530949
0.8004032258064516	46.7865719795
0.7943548387096773	46.5320029259
0.8004032258064516	46.321816206
0.8104838709677419	45.8929049969
0.8044354838709676	45.3050339222
0.8044354838709676	46.1579968929
0.8004032258064516	46.2895481586
0.7963709677419355	46.7658989429
0.808467741935484	46.0000998974
0.8125	45.7449359894
0.8064516129032258	46.1472940445
0.7963709677419355	45.8570940495
0.8024193548387095	45.9546978474
0.8064516129032258	45.0122129917
0.8064516129032258	45.9567968845
0.7983870967741935	45.7549579144
0.8104838709677419	46.24939394
0.8145161290322581	46.612541914
0.7983870967741935	46.474642992
0.8004032258064516	46.6551470757
0.7943548387096773	46.1541769505
0.8024193548387095	46.4688529968
0.8044354838709676	46.2446889877
0.7943548387096773	45.7614200115
